id,file_path,language,is_executable,execution_status,line_number
ex-11597,docs/governance/CONTRIBUTING.md,text,False,pending,152
ex-11598,docs/governance/CONTRIBUTING.md,text,False,pending,157
ex-11599,docs/governance/CONTRIBUTING.md,bash,True,pending,223
ex-11600,docs/governance/CONTRIBUTING.md,bash,True,pending,230
ex-11601,docs/governance/CONTRIBUTING.md,bash,True,pending,242
ex-11602,docs/governance/CONTRIBUTING.md,bash,True,pending,257
ex-11603,docs/governance/CONTRIBUTING.md,text,False,pending,271
ex-11604,docs/governance/CONTRIBUTING.md,bash,True,pending,283
ex-11605,docs/cli/README.md,bash,True,pending,31
ex-11606,docs/cli/README.md,text,False,pending,51
ex-11607,docs/cli/README.md,bash,True,pending,92
ex-11608,docs/cli/dataset_cli.md,bash,True,pending,10
ex-11609,docs/cli/DOCUMENTATION_SUMMARY.md,text,False,pending,83
ex-11610,docs/cli/DOCUMENTATION_SUMMARY.md,text,False,pending,184
ex-11611,docs/cli/DOCUMENTATION_SUMMARY.md,text,False,pending,202
ex-11612,docs/cli/DOCUMENTATION_SUMMARY.md,python,True,pending,299
ex-11613,docs/cli/COMMAND_REFERENCE.md,bash,True,pending,27
ex-11614,docs/cli/COMMAND_REFERENCE.md,bash,True,pending,65
ex-11615,docs/cli/COMMAND_REFERENCE.md,bash,True,pending,82
ex-11616,docs/cli/COMMAND_REFERENCE.md,bash,True,pending,107
ex-11617,docs/cli/COMMAND_REFERENCE.md,bash,True,pending,124
ex-11618,docs/cli/COMMAND_REFERENCE.md,bash,True,pending,146
ex-11619,docs/cli/COMMAND_REFERENCE.md,bash,True,pending,159
ex-11620,docs/cli/COMMAND_REFERENCE.md,bash,True,pending,177
ex-11621,docs/cli/COMMAND_REFERENCE.md,bash,True,pending,192
ex-11622,docs/cli/COMMAND_REFERENCE.md,bash,True,pending,210
ex-11623,docs/cli/COMMAND_REFERENCE.md,bash,True,pending,224
ex-11624,docs/cli/COMMAND_REFERENCE.md,bash,True,pending,242
ex-11625,docs/cli/COMMAND_REFERENCE.md,bash,True,pending,256
ex-11626,docs/cli/COMMAND_REFERENCE.md,bash,True,pending,278
ex-11627,docs/cli/COMMAND_REFERENCE.md,bash,True,pending,291
ex-11628,docs/cli/COMMAND_REFERENCE.md,bash,True,pending,313
ex-11629,docs/cli/COMMAND_REFERENCE.md,bash,True,pending,330
ex-11630,docs/cli/COMMAND_REFERENCE.md,bash,True,pending,357
ex-11631,docs/cli/COMMAND_REFERENCE.md,bash,True,pending,376
ex-11632,docs/cli/COMMAND_REFERENCE.md,bash,True,pending,396
ex-11633,docs/cli/COMMAND_REFERENCE.md,json,False,pending,403
ex-11634,docs/cli/COMMAND_REFERENCE.md,bash,True,pending,416
ex-11635,docs/cli/COMMAND_REFERENCE.md,bash,True,pending,436
ex-11636,docs/cli/COMMAND_REFERENCE.md,bash,True,pending,450
ex-11637,docs/cli/COMMAND_REFERENCE.md,bash,True,pending,463
ex-11638,docs/cli/COMMAND_REFERENCE.md,bash,True,pending,489
ex-11639,docs/cli/COMMAND_REFERENCE.md,bash,True,pending,504
ex-11640,docs/cli/COMMAND_REFERENCE.md,bash,True,pending,522
ex-11641,docs/cli/COMMAND_REFERENCE.md,bash,True,pending,535
ex-11642,docs/cli/COMMAND_REFERENCE.md,bash,True,pending,553
ex-11643,docs/cli/COMMAND_REFERENCE.md,bash,True,pending,568
ex-11644,docs/cli/COMMAND_REFERENCE.md,bash,True,pending,587
ex-11645,docs/cli/COMMAND_REFERENCE.md,bash,True,pending,607
ex-11646,docs/cli/COMMAND_REFERENCE.md,bash,True,pending,623
ex-11647,docs/cli/COMMAND_REFERENCE.md,bash,True,pending,647
ex-11648,docs/cli/COMMAND_REFERENCE.md,bash,True,pending,670
ex-11649,docs/cli/COMMAND_REFERENCE.md,bash,True,pending,695
ex-11650,docs/cli/COMMAND_REFERENCE.md,text,False,pending,718
ex-11651,docs/cli/COMMAND_REFERENCE.md,bash,True,pending,748
ex-11652,docs/cli/COMMAND_REFERENCE.md,bash,True,pending,775
ex-11653,docs/cli/COMMAND_REFERENCE.md,bash,True,pending,797
ex-11654,docs/cli/COMMAND_REFERENCE.md,bash,True,pending,817
ex-11655,docs/cli/COMMAND_REFERENCE.md,bash,True,pending,831
ex-11656,docs/cli/COMMAND_REFERENCE.md,bash,True,pending,866
ex-11657,docs/cli/COMMAND_REFERENCE.md,bash,True,pending,885
ex-11658,docs/cli/COMMAND_REFERENCE.md,bash,True,pending,904
ex-11659,docs/cli/COMMAND_REFERENCE.md,bash,True,pending,926
ex-11660,docs/cli/COMMAND_REFERENCE.md,bash,True,pending,959
ex-11661,docs/cli/COMMAND_REFERENCE.md,bash,True,pending,987
ex-11662,docs/cli/COMMAND_REFERENCE.md,bash,True,pending,1007
ex-11663,docs/cli/COMMAND_REFERENCE.md,bash,True,pending,1026
ex-11664,docs/cli/COMMAND_REFERENCE.md,bash,True,pending,1051
ex-11665,docs/cli/COMMAND_REFERENCE.md,bash,True,pending,1072
ex-11666,docs/cli/COMMAND_REFERENCE.md,bash,True,pending,1103
ex-11667,docs/cli/COMMAND_REFERENCE.md,bash,True,pending,1111
ex-11668,docs/cli/status_audit.md,bash,True,pending,11
ex-11669,docs/cli/status_audit.md,bash,True,pending,27
ex-11670,docs/cli/status_audit.md,bash,True,pending,39
ex-11671,docs/cli/status_audit.md,bash,True,pending,47
ex-11672,docs/cli/status_audit.md,bash,True,pending,55
ex-11673,docs/cli/status_audit.md,bash,True,pending,105
ex-11674,docs/cli/minimal_train_eval_workflow.md,bash,True,pending,21
ex-11675,docs/cli/minimal_train_eval_workflow.md,bash,True,pending,38
ex-11676,docs/cli/minimal_train_eval_workflow.md,text,False,pending,61
ex-11677,docs/observability/MONITORING_ROADMAP.md,bash,True,pending,177
ex-11678,docs/observability/README.md,bash,True,pending,47
ex-11679,docs/tokens/QUICK_REFERENCE.md,bash,True,pending,32
ex-11680,docs/tokens/QUICK_REFERENCE.md,bash,True,pending,43
ex-11681,docs/tokens/QUICK_REFERENCE.md,text,False,pending,50
ex-11682,docs/tokens/CI_CD_TROUBLESHOOTING.md,text,False,pending,15
ex-11683,docs/tokens/CI_CD_TROUBLESHOOTING.md,text,False,pending,44
ex-11684,docs/tokens/CI_CD_TROUBLESHOOTING.md,bash,True,pending,53
ex-11685,docs/tokens/CI_CD_TROUBLESHOOTING.md,python,True,pending,76
ex-11686,docs/tokens/CI_CD_TROUBLESHOOTING.md,python,True,pending,93
ex-11687,docs/tokens/CI_CD_TROUBLESHOOTING.md,text,False,pending,104
ex-11688,docs/tokens/CI_CD_TROUBLESHOOTING.md,bash,True,pending,120
ex-11689,docs/tokens/CI_CD_TROUBLESHOOTING.md,python,True,pending,147
ex-11690,docs/tokens/CI_CD_TROUBLESHOOTING.md,python,True,pending,195
ex-11691,docs/tokens/CI_CD_TROUBLESHOOTING.md,bash,True,pending,205
ex-11692,docs/tokens/CI_CD_TROUBLESHOOTING.md,python,True,pending,227
ex-11693,docs/tokens/CI_CD_TROUBLESHOOTING.md,text,False,pending,261
ex-11694,docs/tokens/CI_CD_TROUBLESHOOTING.md,bash,False,pending,275
ex-11695,docs/tokens/CI_CD_TROUBLESHOOTING.md,text,False,pending,304
ex-11696,docs/tokens/CI_CD_TROUBLESHOOTING.md,text,False,pending,311
ex-11697,docs/tokens/CI_CD_TROUBLESHOOTING.md,text,False,pending,319
ex-11698,docs/tokens/CI_CD_TROUBLESHOOTING.md,bash,False,pending,326
ex-11699,docs/tokens/CI_CD_TROUBLESHOOTING.md,bash,True,pending,364
ex-11700,docs/tokens/CI_CD_TROUBLESHOOTING.md,python,True,pending,375
ex-11701,docs/tokens/CI_CD_TROUBLESHOOTING.md,bash,True,pending,388
ex-11702,docs/tokens/CI_CD_TROUBLESHOOTING.md,python,True,pending,407
ex-11703,docs/tokens/CI_CD_TROUBLESHOOTING.md,bash,True,pending,419
ex-11704,docs/tokens/CI_CD_TROUBLESHOOTING.md,bash,False,pending,438
ex-11705,docs/tokens/CI_CD_TROUBLESHOOTING.md,bash,False,pending,480
ex-11706,docs/tokens/CI_CD_TROUBLESHOOTING.md,bash,False,pending,519
ex-11707,docs/tokens/CI_CD_TROUBLESHOOTING.md,python,True,pending,550
ex-11708,docs/tokens/CI_CD_TROUBLESHOOTING.md,python,True,pending,565
ex-11709,docs/tokens/TOKEN_HIERARCHY_GUIDE.md,text,False,pending,41
ex-11710,docs/tokens/TOKEN_HIERARCHY_GUIDE.md,text,False,pending,50
ex-11711,docs/tokens/TOKEN_HIERARCHY_GUIDE.md,text,False,pending,59
ex-11712,docs/tokens/TOKEN_HIERARCHY_GUIDE.md,text,False,pending,71
ex-11713,docs/tokens/TOKEN_HIERARCHY_GUIDE.md,python,True,pending,116
ex-11714,docs/tokens/TOKEN_HIERARCHY_GUIDE.md,bash,True,pending,152
ex-11715,docs/tokens/TOKEN_HIERARCHY_GUIDE.md,yaml,False,pending,188
ex-11716,docs/tokens/TOKEN_HIERARCHY_GUIDE.md,python,True,pending,229
ex-11717,docs/tokens/TOKEN_HIERARCHY_GUIDE.md,python,True,pending,265
ex-11718,docs/tokens/TOKEN_HIERARCHY_GUIDE.md,python,True,pending,330
ex-11719,docs/tokens/TOKEN_HIERARCHY_GUIDE.md,bash,True,pending,351
ex-11720,docs/tokens/TOKEN_HIERARCHY_GUIDE.md,python,True,pending,386
ex-11721,docs/tokens/TOKEN_HIERARCHY_GUIDE.md,python,False,pending,410
ex-11722,docs/tokens/TOKEN_HIERARCHY_GUIDE.md,python,True,pending,444
ex-11723,docs/tokens/TOKEN_HIERARCHY_GUIDE.md,python,True,pending,449
ex-11724,docs/tokens/TOKEN_HIERARCHY_GUIDE.md,python,True,pending,457
ex-11725,docs/tokens/TOKEN_HIERARCHY_GUIDE.md,python,True,pending,462
ex-11726,docs/tokens/TOKEN_HIERARCHY_GUIDE.md,python,True,pending,470
ex-11727,docs/tokens/TOKEN_HIERARCHY_GUIDE.md,python,True,pending,478
ex-11728,docs/tokens/TOKEN_HIERARCHY_GUIDE.md,python,True,pending,486
ex-11729,docs/tokens/TOKEN_HIERARCHY_GUIDE.md,python,True,pending,496
ex-11730,docs/tokens/HUMAN_ADMIN_SETUP.md,bash,True,pending,29
ex-11731,docs/tokens/HUMAN_ADMIN_SETUP.md,bash,True,pending,45
ex-11732,docs/tokens/HUMAN_ADMIN_SETUP.md,bash,True,pending,99
ex-11733,docs/tokens/HUMAN_ADMIN_SETUP.md,bash,True,pending,115
ex-11734,docs/tokens/HUMAN_ADMIN_SETUP.md,bash,True,pending,127
ex-11735,docs/tokens/HUMAN_ADMIN_SETUP.md,yaml,False,pending,156
ex-11736,docs/tokens/HUMAN_ADMIN_SETUP.md,bash,True,pending,185
ex-11737,docs/tokens/HUMAN_ADMIN_SETUP.md,bash,True,pending,203
ex-11738,docs/tokens/HUMAN_ADMIN_SETUP.md,bash,True,pending,224
ex-11739,docs/tokens/HUMAN_ADMIN_SETUP.md,bash,True,pending,247
ex-11740,docs/tokens/HUMAN_ADMIN_SETUP.md,bash,True,pending,305
ex-11741,docs/tokens/HUMAN_ADMIN_SETUP.md,bash,True,pending,322
ex-11742,docs/tokens/HUMAN_ADMIN_SETUP.md,bash,True,pending,350
ex-11743,docs/tokens/CUSTOM_AGENT_GUIDANCE.md,text,False,pending,39
ex-11744,docs/tokens/CUSTOM_AGENT_GUIDANCE.md,python,True,pending,47
ex-11745,docs/tokens/CUSTOM_AGENT_GUIDANCE.md,python,True,pending,71
ex-11746,docs/tokens/CUSTOM_AGENT_GUIDANCE.md,text,False,pending,105
ex-11747,docs/tokens/CUSTOM_AGENT_GUIDANCE.md,python,True,pending,112
ex-11748,docs/tokens/CUSTOM_AGENT_GUIDANCE.md,text,False,pending,148
ex-11749,docs/tokens/CUSTOM_AGENT_GUIDANCE.md,python,True,pending,156
ex-11750,docs/tokens/CUSTOM_AGENT_GUIDANCE.md,text,False,pending,195
ex-11751,docs/tokens/CUSTOM_AGENT_GUIDANCE.md,python,True,pending,202
ex-11752,docs/tokens/CUSTOM_AGENT_GUIDANCE.md,text,False,pending,235
ex-11753,docs/tokens/CUSTOM_AGENT_GUIDANCE.md,text,False,pending,258
ex-11754,docs/tokens/CUSTOM_AGENT_GUIDANCE.md,text,False,pending,280
ex-11755,docs/tokens/CUSTOM_AGENT_GUIDANCE.md,text,False,pending,303
ex-11756,docs/tokens/CUSTOM_AGENT_GUIDANCE.md,text,False,pending,326
ex-11757,docs/tokens/CUSTOM_AGENT_GUIDANCE.md,text,False,pending,348
ex-11758,docs/tokens/CUSTOM_AGENT_GUIDANCE.md,text,False,pending,370
ex-11759,docs/tokens/CUSTOM_AGENT_GUIDANCE.md,text,False,pending,393
ex-11760,docs/tokens/CUSTOM_AGENT_GUIDANCE.md,text,False,pending,416
ex-11761,docs/tokens/CUSTOM_AGENT_GUIDANCE.md,python,True,pending,429
ex-11762,docs/tokens/TOKEN_USAGE_AUDIT.md,python,True,pending,100
ex-11763,docs/tokens/TOKEN_USAGE_AUDIT.md,text,False,pending,151
ex-11764,docs/tokens/TOKEN_USAGE_AUDIT.md,text,False,pending,160
ex-11765,docs/tokens/TOKEN_REGENERATION_GUIDE.md,bash,True,pending,75
ex-11766,docs/tokens/TOKEN_REGENERATION_GUIDE.md,bash,True,pending,99
ex-11767,docs/tokens/TOKEN_REGENERATION_GUIDE.md,bash,True,pending,116
ex-11768,docs/tokens/TOKEN_REGENERATION_GUIDE.md,bash,True,pending,135
ex-11769,docs/tokens/TOKEN_REGENERATION_GUIDE.md,yaml,False,pending,147
ex-11770,docs/tokens/TOKEN_REGENERATION_GUIDE.md,yaml,False,pending,156
ex-11771,docs/tokens/TOKEN_REGENERATION_GUIDE.md,bash,True,pending,170
ex-11772,docs/tokens/TOKEN_REGENERATION_GUIDE.md,bash,True,pending,190
ex-11773,docs/tokens/TOKEN_REGENERATION_GUIDE.md,bash,True,pending,207
ex-11774,docs/tokens/TOKEN_REGENERATION_GUIDE.md,bash,True,pending,224
ex-11775,docs/tokens/TOKEN_REGENERATION_GUIDE.md,bash,True,pending,236
ex-11776,docs/tokens/TOKEN_REGENERATION_GUIDE.md,markdown,False,pending,250
ex-11777,docs/tokens/TOKEN_REGENERATION_GUIDE.md,bash,True,pending,293
ex-11778,docs/tokens/TOKEN_REGENERATION_GUIDE.md,bash,True,pending,319
ex-11779,docs/tokens/TOKEN_REGENERATION_GUIDE.md,bash,True,pending,338
ex-11780,docs/tokens/TOKEN_REGENERATION_GUIDE.md,bash,True,pending,351
ex-11781,docs/tokens/TOKEN_REGENERATION_GUIDE.md,bash,True,pending,371
ex-11782,docs/tokens/TOKEN_REGENERATION_GUIDE.md,bash,False,pending,386
ex-11783,docs/tokens/TOKEN_REGENERATION_GUIDE.md,bash,True,pending,428
ex-11784,docs/tokens/TOKEN_REGENERATION_GUIDE.md,bash,True,pending,459
ex-11785,docs/tokens/TOKEN_REGENERATION_GUIDE.md,bash,True,pending,498
ex-11786,docs/tokens/TOKEN_REGENERATION_GUIDE.md,bash,True,pending,514
ex-11787,docs/tokens/TOKEN_REGENERATION_GUIDE.md,bash,True,pending,527
ex-11788,docs/tokens/TOKEN_REGENERATION_GUIDE.md,bash,True,pending,543
ex-11789,docs/plans/COVERAGE_IMPROVEMENT_ROADMAP.md,yaml,False,pending,212
ex-11790,docs/plans/PR_2205_fix_gap-and-comments.md,text,False,pending,3
ex-11791,docs/plans/PR_2205_fix_gap-and-comments.md,python,False,pending,76
ex-11792,docs/plans/PR_2205_fix_gap-and-comments.md,python,False,pending,285
ex-11793,docs/plans/PR_2205_fix_gap-and-comments.md,python,True,pending,459
ex-11794,docs/plans/PR_2205_fix_gap-and-comments.md,python,True,pending,513
ex-11795,docs/plans/PR_2205_fix_gap-and-comments.md,python,True,pending,550
ex-11796,docs/plans/PR_2205_fix_gap-and-comments.md,json,False,pending,589
ex-11797,docs/plans/PR_2205_fix_gap-and-comments.md,json,False,pending,597
ex-11798,docs/plans/PR_2205_fix_gap-and-comments.md,text,False,pending,612
ex-11799,docs/plans/PR_2205_fix_gap-and-comments.md,toml,True,pending,634
ex-11800,docs/plans/PR_2205_fix_gap-and-comments.md,ini,True,pending,652
ex-11801,docs/plans/PR_2205_fix_gap-and-comments.md,python,True,pending,679
ex-11802,docs/plans/PR_2205_fix_gap-and-comments.md,text,False,pending,708
ex-11803,docs/plans/PR_2205_fix_gap-and-comments.md,text,False,pending,728
ex-11804,docs/plans/PR_2205_fix_gap-and-comments.md,ini,True,pending,734
ex-11805,docs/plans/PR_2205_fix_gap-and-comments.md,text,False,pending,742
ex-11806,docs/plans/PR_2205_fix_gap-and-comments.md,text,False,pending,751
ex-11807,docs/plans/PR_2205_fix_gap-and-comments.md,text,False,pending,756
ex-11808,docs/plans/PR_2205_fix_gap-and-comments.md,text,False,pending,761
ex-11809,docs/plans/PR_2205_fix_gap-and-comments.md,text,False,pending,766
ex-11810,docs/plans/PR_2205_fix_gap-and-comments.md,text,False,pending,781
ex-11811,docs/plans/AUDIT_IMPROVEMENT_IMPLEMENTATION_SUMMARY.md,yaml,False,pending,127
ex-11812,docs/plans/AUDIT_IMPROVEMENT_IMPLEMENTATION_SUMMARY.md,yaml,False,pending,145
ex-11813,docs/plans/AUDIT_IMPROVEMENT_IMPLEMENTATION_SUMMARY.md,text,False,pending,170
ex-11814,docs/plans/AUDIT_IMPROVEMENT_IMPLEMENTATION_SUMMARY.md,text,False,pending,200
ex-11815,docs/plans/README.md,text,False,pending,75
ex-11816,docs/plans/README.md,markdown,False,pending,159
ex-11817,docs/plans/README.md,markdown,False,pending,165
ex-11818,docs/plans/README.md,markdown,False,pending,171
ex-11819,docs/plans/README.md,text,False,pending,213
ex-11820,docs/plans/AGENT_CONTINUATION_PROMPT.md,bash,True,pending,55
ex-11821,docs/plans/AGENT_CONTINUATION_PROMPT.md,python,True,pending,75
ex-11822,docs/plans/AGENT_CONTINUATION_PROMPT.md,bash,True,pending,100
ex-11823,docs/plans/AGENT_CONTINUATION_PROMPT.md,python,True,pending,116
ex-11824,docs/plans/AGENT_CONTINUATION_PROMPT.md,bash,True,pending,157
ex-11825,docs/plans/AGENT_CONTINUATION_PROMPT.md,bash,True,pending,182
ex-11826,docs/plans/AGENT_CONTINUATION_PROMPT.md,text,False,pending,225
ex-11827,docs/plans/AGENT_CONTINUATION_PROMPT.md,text,False,pending,240
ex-11828,docs/plans/AGENT_CONTINUATION_PROMPT.md,bash,True,pending,290
ex-11829,docs/plans/ci_failures_resolution_plan.md,text,False,pending,112
ex-11830,docs/plans/ci_failures_resolution_plan.md,python,True,pending,117
ex-11831,docs/plans/COPILOT_SESSION_HANDOFF_DESIGN.md,mermaid,True,pending,72
ex-11832,docs/plans/COPILOT_SESSION_HANDOFF_DESIGN.md,mermaid,False,pending,109
ex-11833,docs/plans/COPILOT_SESSION_HANDOFF_DESIGN.md,mermaid,True,pending,147
ex-11834,docs/plans/COPILOT_SESSION_HANDOFF_DESIGN.md,json,False,pending,187
ex-11835,docs/plans/COPILOT_SESSION_HANDOFF_DESIGN.md,mermaid,True,pending,219
ex-11836,docs/plans/COPILOT_SESSION_HANDOFF_DESIGN.md,mermaid,True,pending,253
ex-11837,docs/plans/COPILOT_SESSION_HANDOFF_DESIGN.md,text,False,pending,292
ex-11838,docs/plans/COPILOT_SESSION_HANDOFF_DESIGN.md,mermaid,True,pending,315
ex-11839,docs/plans/COPILOT_SESSION_HANDOFF_DESIGN.md,mermaid,True,pending,343
ex-11840,docs/plans/COPILOT_SESSION_HANDOFF_DESIGN.md,yaml,False,pending,364
ex-11841,docs/plans/COPILOT_SESSION_HANDOFF_DESIGN.md,yaml,False,pending,385
ex-11842,docs/plans/COPILOT_SESSION_HANDOFF_DESIGN.md,text,False,pending,431
ex-11843,docs/plans/capability_code_score_improvement-2025_12_11.md,python,True,pending,17
ex-11844,docs/plans/capability_code_score_improvement-2025_12_11.md,text,False,pending,37
ex-11845,docs/plans/capability_code_score_improvement-2025_12_11.md,text,False,pending,41
ex-11846,docs/plans/capability_code_score_improvement-2025_12_11.md,text,False,pending,45
ex-11847,docs/plans/capability_code_score_improvement-2025_12_11.md,text,False,pending,49
ex-11848,docs/plans/capability_code_score_improvement-2025_12_11.md,text,False,pending,53
ex-11849,docs/plans/capability_code_score_improvement-2025_12_11.md,text,False,pending,57
ex-11850,docs/plans/capability_code_score_improvement-2025_12_11.md,text,False,pending,61
ex-11851,docs/plans/capability_code_score_improvement-2025_12_11.md,text,False,pending,69
ex-11852,docs/plans/capability_code_score_improvement-2025_12_11.md,text,False,pending,73
ex-11853,docs/plans/capability_code_score_improvement-2025_12_11.md,text,False,pending,77
ex-11854,docs/plans/capability_code_score_improvement-2025_12_11.md,text,False,pending,81
ex-11855,docs/plans/capability_code_score_improvement-2025_12_11.md,text,False,pending,88
ex-11856,docs/plans/capability_code_score_improvement-2025_12_11.md,text,False,pending,92
ex-11857,docs/plans/capability_code_score_improvement-2025_12_11.md,text,False,pending,96
ex-11858,docs/plans/capability_code_score_improvement-2025_12_11.md,text,False,pending,100
ex-11859,docs/plans/capability_code_score_improvement-2025_12_11.md,text,False,pending,104
ex-11860,docs/plans/capability_code_score_improvement-2025_12_11.md,text,False,pending,108
ex-11861,docs/plans/capability_code_score_improvement-2025_12_11.md,text,False,pending,112
ex-11862,docs/plans/capability_code_score_improvement-2025_12_11.md,text,False,pending,116
ex-11863,docs/plans/capability_code_score_improvement-2025_12_11.md,text,False,pending,120
ex-11864,docs/plans/capability_code_score_improvement-2025_12_11.md,text,False,pending,124
ex-11865,docs/plans/capability_code_score_improvement-2025_12_11.md,text,False,pending,128
ex-11866,docs/plans/operational_runbook.md,bash,True,pending,21
ex-11867,docs/plans/operational_runbook.md,bash,True,pending,66
ex-11868,docs/plans/operational_runbook.md,text,False,pending,73
ex-11869,docs/plans/operational_runbook.md,bash,True,pending,87
ex-11870,docs/plans/operational_runbook.md,bash,True,pending,103
ex-11871,docs/plans/operational_runbook.md,bash,True,pending,123
ex-11872,docs/plans/operational_runbook.md,bash,True,pending,157
ex-11873,docs/plans/AST_TEST_STRATEGY.md,text,False,pending,86
ex-11874,docs/plans/AST_TEST_STRATEGY.md,bash,True,pending,124
ex-11875,docs/plans/COGNITIVE_BRAIN_UNIFIED_IMPLEMENTATION_TASKS.md,bash,True,pending,268
ex-11876,docs/plans/PR4356_whats_next.md,text,False,pending,121
ex-11877,docs/plans/PR4356_whats_next.md,text,False,pending,126
ex-11878,docs/plans/PR4356_whats_next.md,text,False,pending,201
ex-11879,docs/plans/PR4356_whats_next.md,text,False,pending,210
ex-11880,docs/plans/PR4356_whats_next.md,text,False,pending,293
ex-11881,docs/plans/PR4356_whats_next.md,text,False,pending,302
ex-11882,docs/plans/AST_DEPENDENCY_REQUIREMENTS.md,toml,False,pending,26
ex-11883,docs/plans/AST_DEPENDENCY_REQUIREMENTS.md,bash,True,pending,73
ex-11884,docs/plans/AST_DEPENDENCY_REQUIREMENTS.md,bash,True,pending,83
ex-11885,docs/plans/AST_DEPENDENCY_REQUIREMENTS.md,bash,True,pending,93
ex-11886,docs/plans/AST_DEPENDENCY_REQUIREMENTS.md,bash,True,pending,112
ex-11887,docs/plans/AST_DEPENDENCY_REQUIREMENTS.md,bash,True,pending,124
ex-11888,docs/plans/AST_DEPENDENCY_REQUIREMENTS.md,bash,True,pending,139
ex-11889,docs/plans/Physics_Equations_Monitor_Behavior_Plan_Prompts.md,yml,True,pending,487
ex-11890,docs/plans/Autonomous_Session_Completion_Report.md,text,False,pending,28
ex-11891,docs/plans/Autonomous_Session_Completion_Report.md,bash,True,pending,223
ex-11892,docs/plans/Autonomous_Session_Completion_Report.md,bash,True,pending,232
ex-11893,docs/plans/Autonomous_Session_Completion_Report.md,bash,True,pending,243
ex-11894,docs/plans/Autonomous_Session_Completion_Report.md,bash,True,pending,252
ex-11895,docs/plans/PR4356_session_diagram.md,mermaid,True,pending,13
ex-11896,docs/plans/PR4356_session_diagram.md,mermaid,True,pending,80
ex-11897,docs/plans/PR4356_session_diagram.md,mermaid,True,pending,121
ex-11898,docs/plans/PR4356_session_diagram.md,mermaid,True,pending,156
ex-11899,docs/plans/PR4356_session_diagram.md,mermaid,True,pending,180
ex-11900,docs/plans/PR4356_session_diagram.md,mermaid,True,pending,216
ex-11901,docs/plans/PR4356_session_diagram.md,mermaid,True,pending,290
ex-11902,docs/plans/PR4356_session_diagram.md,mermaid,True,pending,331
ex-11903,docs/plans/PR4356_session_diagram.md,mermaid,True,pending,351
ex-11904,docs/plans/AST_PHASE0_COMPLETION_GUIDE.md,text,False,pending,153
ex-11905,docs/plans/AST_PHASE0_COMPLETION_GUIDE.md,toml,False,pending,280
ex-11906,docs/plans/AST_PHASE0_COMPLETION_GUIDE.md,bash,True,pending,299
ex-11907,docs/plans/AST_PHASE0_COMPLETION_GUIDE.md,python,True,pending,327
ex-11908,docs/plans/AST_PHASE0_COMPLETION_GUIDE.md,python,True,pending,438
ex-11909,docs/plans/AST_PHASE0_COMPLETION_GUIDE.md,python,True,pending,517
ex-11910,docs/plans/AST_PHASE0_COMPLETION_GUIDE.md,python,True,pending,647
ex-11911,docs/plans/AST_PHASE0_COMPLETION_GUIDE.md,python,True,pending,700
ex-11912,docs/plans/AST_PHASE0_COMPLETION_GUIDE.md,python,True,pending,824
ex-11913,docs/plans/AST_PHASE0_COMPLETION_GUIDE.md,text,False,pending,931
ex-11914,docs/plans/AST_PHASE0_COMPLETION_GUIDE.md,python,True,pending,1052
ex-11915,docs/plans/AST_PHASE0_COMPLETION_GUIDE.md,python,False,pending,1082
ex-11916,docs/plans/AST_PHASE0_COMPLETION_GUIDE.md,python,True,pending,1155
ex-11917,docs/plans/AST_PHASE0_COMPLETION_GUIDE.md,text,False,pending,1211
ex-11918,docs/plans/AST_PHASE0_COMPLETION_GUIDE.md,text,False,pending,1224
ex-11919,docs/plans/AST_PHASE0_COMPLETION_GUIDE.md,text,False,pending,1241
ex-11920,docs/plans/AST_PHASE0_COMPLETION_GUIDE.md,text,False,pending,1258
ex-11921,docs/plans/AST_PHASE0_COMPLETION_GUIDE.md,text,False,pending,1275
ex-11922,docs/plans/AST_PHASE0_COMPLETION_GUIDE.md,yaml,False,pending,1394
ex-11923,docs/plans/webhook-identification.md,text,False,pending,43
ex-11924,docs/plans/webhook-identification.md,mermaid,True,pending,56
ex-11925,docs/plans/webhook-identification.md,text,False,pending,116
ex-11926,docs/plans/webhook-identification.md,text,False,pending,127
ex-11927,docs/plans/webhook-identification.md,text,False,pending,135
ex-11928,docs/plans/webhook-identification.md,text,False,pending,142
ex-11929,docs/plans/webhook-identification.md,text,False,pending,149
ex-11930,docs/plans/webhook-identification.md,text,False,pending,156
ex-11931,docs/plans/webhook-identification.md,bash,True,pending,167
ex-11932,docs/plans/webhook-identification.md,bash,True,pending,182
ex-11933,docs/plans/webhook-identification.md,text,False,pending,189
ex-11934,docs/plans/webhook-identification.md,mermaid,True,pending,230
ex-11935,docs/plans/webhook-identification.md,text,False,pending,263
ex-11936,docs/plans/Test_Suite_Validation_Report.md,text,False,pending,8
ex-11937,docs/plans/Physics_Equations_Coverage_Uplift_Paths.md,python,True,pending,159
ex-11938,docs/plans/Physics_Equations_Coverage_Uplift_Paths.md,python,True,pending,174
ex-11939,docs/plans/Physics_Equations_Coverage_Uplift_Paths.md,python,True,pending,187
ex-11940,docs/plans/Physics_Equations_Coverage_Uplift_Paths.md,python,True,pending,202
ex-11941,docs/plans/AST_COMMON_IMPLEMENTATION_PATTERNS.md,python,True,pending,35
ex-11942,docs/plans/AST_COMMON_IMPLEMENTATION_PATTERNS.md,python,True,pending,71
